customer_id,customer_type,customer_name,company_name,pan_number,cin_number,date_of_birth,registration_status,pep_status,transaction_id,transaction_amount,transaction_date,sender_country,receiver_country,transaction_type,transaction_purpose,transaction_frequency,monthly_avg_amount,aml_risk,true_label
CUST13731,Individual,Angela Porter,,gzGSc3754N,,15-01-1988,,No,TXN23731,334457,28-12-2025,Pakistan,Turkey,UPI,Education,Regular,196103,Medium,High
CUST13732,Individual,Ashley Carter,,EAcQo9759F,,26-02-1956,,No,TXN23732,463755,23-07-2025,Singapore,UK,RTGS,Family Support,Regular,54469,High,High
CUST13733,Individual,Terry Shelton,,kQvBl1239R,,27-11-1955,,No,TXN23733,411365,01-10-2025,Canada,Colombia,NEFT,Family Support,Regular,101405,Medium,High
CUST13734,Business,,Alvarado-Robinson,,CIN948103,,Inactive,No,TXN23734,426313,11-03-2025,United Kingdom,Sweden,UPI,Vendor Payment,Occasional,572168,High,High
CUST13735,Individual,Carrie Lopez,,PAPAu6895P,,21-03-1958,,No,TXN23735,82102,28-12-2025,Germany,UAE,SWIFT,Travel Expense,Regular,277126,Medium,Low
CUST13736,Individual,Jonathon Bright,,iKtFN2813i,,16-01-1994,,No,TXN23736,173196,10-11-2025,United Kingdom,Canada,UPI,Travel Expense,Irregular,39152,Medium,Medium
CUST13737,Individual,Christine Young,,BOonH6338u,,20-05-1961,,No,TXN23737,213226,20-03-2025,United States,France,UPI,Family Support,Regular,200371,Medium,Medium
CUST13738,Business,,"Berry, Cherry and Chandler",,CIN835817,,Inactive,No,TXN23738,467468,08-06-2025,Syria,Singapore,RTGS,Invoice Settlement,Regular,1415472,High,High
CUST13739,Individual,Ernest Mccoy,,xiemS7729W,,26-10-1979,,No,TXN23739,2386493,13-03-2025,United States,South Korea,NEFT,Medical,Irregular,297689,High,High
CUST13740,Business,,"Lynch, Blanchard and Hayes",,CIN511564,,Active,No,TXN23740,310915,23-11-2025,India,Nigeria,RTGS,Import Payment,Regular,636110,High,High
CUST13741,Individual,Roger Ellis,,PSJvS8638D,,13-09-1992,,No,TXN23741,8297,17-10-2025,Syria,Chile,NEFT,Medical,Irregular,106592,Medium,Low
CUST13742,Business,,Allen-King,,CIN684117,,Inactive,No,TXN23742,2198624,16-01-2026,Yemen,Vietnam,SWIFT,Tax Payment,Occasional,1267268,High,High
CUST13743,Individual,Becky Price,,jRYlu0829p,,19-05-1962,,No,TXN23743,198274,30-06-2025,Germany,Libya,UPI,Travel Expense,Regular,116561,High,Medium
CUST13744,Individual,Ronald Collins,,MHEwr3323E,,18-03-1974,,No,TXN23744,146682,01-12-2025,United States,Italy,NEFT,Medical,Irregular,199770,Medium,Medium
CUST13745,Individual,Ian Mathis,,Pterx0810P,,25-10-1982,,No,TXN23745,462616,30-01-2026,Venezuela,Singapore,UPI,Personal Transfer,Regular,196310,High,High
CUST13746,Individual,Beth Reid,,imuSK1854m,,01-02-1965,,No,TXN23746,42176,17-12-2025,India,UAE,NEFT,Travel Expense,Regular,67799,Low,Low
CUST13747,Business,,"Lawson, Payne and Smith",,CIN712839,,Inactive,Yes,TXN23747,410488,20-10-2025,United Kingdom,Argentina,UPI,Invoice Settlement,Regular,1480132,Medium,High
CUST13748,Business,,Tucker-Nelson,,CIN156330,,Inactive,No,TXN23748,243406,26-03-2025,Singapore,Pakistan,RTGS,Vendor Payment,Regular,825358,Medium,Medium
CUST13749,Business,,"Brewer, Werner and French",,CIN663817,,Active,No,TXN23749,230879,12-11-2025,Canada,Indonesia,RTGS,Salary Disbursement,Occasional,1499610,Medium,Medium
CUST13750,Individual,Sarah West,,BhcJL6474R,,14-11-1978,,No,TXN23750,9402,02-10-2025,Turkey,UK,UPI,Education,Irregular,59620,Low,Low
CUST13751,Business,,Daniels Group,,CIN301519,,Inactive,No,TXN23751,1229331,08-02-2025,India,Netherlands,UPI,Invoice Settlement,Regular,1337568,High,High
CUST13752,Individual,Susan Melton,,GYJGz0771w,,01-04-1978,,No,TXN23752,206204,01-03-2025,Turkey,Sudan,UPI,Education,Regular,54408,High,Medium
CUST13753,Individual,Lauren Cochran,,pWBFf8180p,,29-08-1984,,No,TXN23753,384735,11-02-2025,United States,UAE,UPI,Medical,Regular,118821,Medium,High
CUST13754,Individual,Robert Farrell,,OBsVQ4719l,,04-06-1966,,No,TXN23754,250660,15-06-2025,Iraq,UK,UPI,Rent Payment,Regular,170553,Medium,Medium
CUST13755,Individual,Robert Williams,,UyCXe1804U,,16-11-1995,,No,TXN23755,321239,24-08-2025,Germany,New Zealand,SWIFT,Family Support,Irregular,208439,Low,High
CUST13756,Business,,"Norris, Henry and Holland",,CIN836476,,Inactive,No,TXN23756,8550,27-06-2025,Nigeria,Belgium,NEFT,Tax Payment,Occasional,877200,Medium,Low
CUST13757,Individual,Nancy Morse,,sxUPX7871k,,22-08-1974,,No,TXN23757,221235,03-03-2025,Germany,Italy,RTGS,Education,Irregular,74678,Medium,Medium
CUST13758,Business,,Bailey Inc,,CIN549209,,Active,No,TXN23758,375875,04-07-2025,Germany,Philippines,UPI,Salary Disbursement,Occasional,1122034,Low,High
CUST13759,Individual,Jacob Rodriguez,,YVyDa1359j,,21-04-1991,,No,TXN23759,7713,10-01-2026,Syria,Norway,RTGS,Medical,Irregular,137466,Medium,Low
CUST13760,Business,,"Taylor, Collier and Griffith",,CIN606364,,Inactive,No,TXN23760,113138,27-11-2025,United States,Argentina,NEFT,Import Payment,Occasional,589120,Medium,Medium
CUST13761,Individual,Jeremy Thomas,,ZfuMw6580G,,04-05-1973,,No,TXN23761,295003,05-05-2025,Syria,UK,NEFT,Personal Transfer,Regular,126713,High,Medium
CUST13762,Individual,Jessica Roberts,,IdixO4501m,,06-11-1973,,No,TXN23762,254295,23-10-2025,Iraq,Spain,SWIFT,Rent Payment,Irregular,25936,Medium,Medium
CUST13763,Business,,Conway-Thomas,,CIN834136,,Active,No,TXN23763,16820,10-12-2025,Syria,Nigeria,UPI,Vendor Payment,Occasional,1396485,High,Low
CUST13764,Business,,"Mendoza, Cervantes and Hanson",,CIN754428,,Active,No,TXN23764,76179,12-08-2025,Canada,Sweden,RTGS,Invoice Settlement,Occasional,1230026,Low,Low
CUST13765,Business,,Carney Group,,CIN299934,,Active,No,TXN23765,463101,06-03-2025,Turkey,Brazil,RTGS,Export Settlement,Occasional,759662,High,High
CUST13766,Individual,Derek Ruiz,,pAcEi9371m,,20-05-2007,,No,TXN23766,1380,30-03-2025,India,UK,SWIFT,Medical,Regular,53891,Low,Low
CUST13767,Individual,Jesse Clark DVM,,yHyhz1261p,,06-06-1983,,Yes,TXN23767,5533,07-05-2025,United States,Vietnam,NEFT,Education,Regular,276302,Low,Low
CUST13768,Individual,Sharon Medina,,dBVgY5489u,,23-04-1989,,No,TXN23768,82175,06-10-2025,United Kingdom,France,RTGS,Travel Expense,Regular,160335,Low,Low
CUST13769,Business,,"Johnson, Ray and Le",,CIN954112,,Active,No,TXN23769,43866,04-04-2025,United Kingdom,UAE,NEFT,Import Payment,Occasional,567552,Medium,Low
CUST13770,Individual,Jason White,,rylPY4666p,,05-06-1979,,No,TXN23770,155063,29-12-2025,Singapore,Canada,UPI,Family Support,Irregular,149731,Medium,Medium
CUST13771,Individual,Ashley Flores,,GRLpw2073K,,27-08-1984,,No,TXN23771,482420,05-04-2025,Myanmar,Saudi Arabia,SWIFT,Rent Payment,Regular,271050,High,High
CUST13772,Individual,Mr. Adam Powell,,WKKeh1659w,,05-01-1995,,No,TXN23772,2462953,29-08-2025,Syria,UK,NEFT,Personal Transfer,Irregular,283001,High,High
CUST13773,Business,,Montgomery LLC,,CIN212194,,Active,No,TXN23773,497400,13-01-2026,Germany,Iraq,RTGS,Tax Payment,Occasional,885911,High,High
CUST13774,Individual,Heather Estrada,,gOJzF7508D,,15-07-2004,,No,TXN23774,443218,12-10-2025,Germany,New Zealand,SWIFT,Travel Expense,Irregular,128845,High,High
CUST13775,Business,,"Rivera, Ward and Phillips",,CIN509437,,Active,No,TXN23775,1769156,17-02-2025,Germany,France,RTGS,Vendor Payment,Regular,1386940,High,High
CUST13776,Business,,"Nguyen, Rodriguez and Nichols",,CIN755108,,Active,No,TXN23776,336341,12-04-2025,India,UAE,SWIFT,Salary Disbursement,Regular,871008,High,High
CUST13777,Business,,"Miller, Fry and Morris",,CIN924556,,Active,No,TXN23777,2003339,22-05-2025,United Arab Emirates,Spain,RTGS,Tax Payment,Regular,1058522,High,High
CUST13778,Individual,Meghan Wilkerson,,oiTYs1355W,,25-12-1967,,No,TXN23778,346761,31-10-2025,Canada,Denmark,NEFT,Medical,Irregular,155701,Medium,High
CUST13779,Individual,Robert Collins,,gOYUU9337P,,08-06-1982,,No,TXN23779,449173,03-05-2025,Singapore,Brazil,SWIFT,Education,Regular,53306,High,High
CUST13780,Business,,"Freeman, Franklin and James",,CIN662986,,Inactive,No,TXN23780,77768,15-10-2025,Nigeria,Austria,SWIFT,Invoice Settlement,Occasional,703208,Medium,Low
CUST13781,Individual,Sarah Brewer,,ZTsLw6773Q,,10-01-2004,,Yes,TXN23781,2469,09-08-2025,Nigeria,Germany,SWIFT,Travel Expense,Regular,74957,Low,Low
CUST13782,Business,,"Lopez, Little and Lyons",,CIN343784,,Inactive,Yes,TXN23782,1174567,30-11-2025,United Arab Emirates,Nigeria,NEFT,Export Settlement,Occasional,684180,High,High
CUST13783,Individual,Jesus Lewis,,peuYp5752K,,31-01-2004,,No,TXN23783,279810,24-04-2025,United Kingdom,Congo,RTGS,Family Support,Irregular,192635,High,Medium
CUST13784,Individual,Peter Anthony,,hgkLN1152o,,04-11-1979,,No,TXN23784,118188,23-12-2025,United Kingdom,Indonesia,SWIFT,Travel Expense,Regular,68353,Medium,Medium
CUST13785,Individual,Mark Martinez,,RpcFO8890X,,16-09-1960,,No,TXN23785,478099,21-06-2025,Nigeria,Mexico,UPI,Education,Irregular,130072,High,High
CUST13786,Business,,Scott Ltd,,CIN356789,,Inactive,No,TXN23786,61051,25-06-2025,India,India,NEFT,Salary Disbursement,Regular,1341450,Low,Low
CUST13787,Business,,Jackson-Kirby,,CIN328151,,Active,Yes,TXN23787,395937,12-10-2025,Iran,Italy,SWIFT,Tax Payment,Regular,1364118,Medium,High
CUST13788,Business,,"Sutton, Wilson and Wilson",,CIN963009,,Inactive,No,TXN23788,467533,14-12-2025,Iraq,Sweden,NEFT,Import Payment,Occasional,657513,Medium,High
CUST13789,Individual,Alexis Yang,,gsrzo5290s,,02-03-1988,,No,TXN23789,457573,06-02-2025,Germany,Turkey,NEFT,Rent Payment,Regular,257480,High,High
CUST13790,Individual,Christina Peters,,uIwek4192w,,02-04-1997,,No,TXN23790,243396,25-01-2026,Turkey,Austria,NEFT,Medical,Regular,35694,Medium,Medium
CUST13791,Individual,Benjamin Gibson,,fbicm5830O,,29-03-1961,,No,TXN23791,53479,24-08-2025,Turkey,Denmark,RTGS,Rent Payment,Irregular,147680,Medium,Low
CUST13792,Individual,Andrew Smith DDS,,ZSkCN5860W,,09-11-1984,,No,TXN23792,438758,07-11-2025,United States,France,SWIFT,Rent Payment,Regular,262603,Medium,High
CUST13793,Business,,Beltran-Rasmussen,,CIN751590,,Active,No,TXN23793,120760,08-12-2025,Nigeria,Italy,UPI,Export Settlement,Occasional,1395438,Medium,Medium
CUST13794,Individual,Scott Thompson,,raVET2773u,,20-07-1979,,Yes,TXN23794,48204,05-08-2025,Germany,Mexico,UPI,Family Support,Irregular,236922,Medium,Low
CUST13795,Individual,Nicholas Alvarado,,WxAEW3574r,,11-07-1991,,No,TXN23795,1123354,24-02-2025,Turkey,Austria,RTGS,Medical,Irregular,152267,High,High
CUST13796,Business,,"Jones, Mercado and Ward",,CIN885537,,Active,No,TXN23796,405649,29-03-2025,United States,South Korea,NEFT,Invoice Settlement,Occasional,1429458,High,High
CUST13797,Individual,Jillian Simmons,,jyJCS1621i,,04-09-1976,,No,TXN23797,295853,05-04-2025,Turkey,Egypt,RTGS,Personal Transfer,Irregular,141913,High,Medium
CUST13798,Individual,James White,,bttKD0214v,,17-07-1978,,No,TXN23798,1430173,19-07-2025,Canada,Netherlands,UPI,Travel Expense,Irregular,243605,High,High
CUST13799,Individual,Tiffany Chandler,,ylWXv5324c,,20-07-1973,,No,TXN23799,166745,08-02-2025,Yemen,Canada,NEFT,Medical,Regular,62408,Low,Medium
CUST13800,Individual,Robert Love,,jVukA0626J,,12-09-1969,,No,TXN23800,64192,17-12-2025,Turkey,Germany,RTGS,Family Support,Irregular,134157,Medium,Low
CUST13801,Business,,"Shaw, Henry and Knight",,CIN112266,,Inactive,No,TXN23801,443919,20-08-2025,Australia,Italy,RTGS,Invoice Settlement,Occasional,868663,High,High
CUST13802,Individual,Norma Jones,,lWAOq6411J,,25-08-1976,,No,TXN23802,128704,15-09-2025,Australia,France,NEFT,Medical,Regular,88890,Medium,Medium
CUST13803,Individual,Kelly Hayden,,bdohg8649N,,02-04-1975,,No,TXN23803,369041,14-05-2025,Australia,Denmark,RTGS,Travel Expense,Irregular,268984,High,High
CUST13804,Business,,"Johnson, Reed and Burns",,CIN106836,,Inactive,No,TXN23804,193477,07-02-2025,Germany,Italy,SWIFT,Tax Payment,Regular,939657,Medium,Medium
CUST13805,Business,,Adams LLC,,CIN281701,,Active,No,TXN23805,159747,13-10-2025,Venezuela,Japan,SWIFT,Invoice Settlement,Regular,1206314,Medium,Medium
CUST13806,Individual,Steven Schultz,,caVOg0582a,,23-08-1991,,No,TXN23806,178046,29-10-2025,Yemen,Malaysia,NEFT,Personal Transfer,Irregular,213857,High,Medium
CUST13807,Business,,Sims-Edwards,,CIN505683,,Inactive,No,TXN23807,1522259,14-03-2025,United States,Netherlands,NEFT,Export Settlement,Occasional,945948,High,High
CUST13808,Individual,Raymond Barrera,,BTVaJ9374C,,23-06-1966,,No,TXN23808,223455,01-07-2025,Iraq,UK,RTGS,Education,Regular,227920,Medium,Medium
CUST13809,Business,,Powell Group,,CIN242334,,Active,No,TXN23809,436289,25-03-2025,Canada,Japan,RTGS,Import Payment,Regular,1342865,High,High
CUST13810,Business,,"Garcia, Martin and Velez",,CIN140106,,Inactive,No,TXN23810,483375,01-06-2025,Iraq,Germany,NEFT,Tax Payment,Occasional,682190,Medium,High
CUST13811,Individual,Jesus Nelson,,WjafO4021p,,30-04-1987,,No,TXN23811,390553,20-01-2026,Syria,India,SWIFT,Travel Expense,Regular,73642,Low,High
CUST13812,Business,,"Palmer, Garcia and Smith",,CIN990490,,Inactive,No,TXN23812,230659,29-12-2025,Venezuela,Canada,UPI,Salary Disbursement,Regular,569704,High,Medium
CUST13813,Business,,Farrell-Coffey,,CIN674828,,Active,No,TXN23813,279703,23-09-2025,United States,France,NEFT,Vendor Payment,Regular,1077544,High,Medium
CUST13814,Individual,Dylan Bentley,,vgCbA3433D,,13-02-1993,,No,TXN23814,320078,15-08-2025,United States,Belgium,NEFT,Rent Payment,Irregular,133921,Medium,High
CUST13815,Business,,Schneider and Sons,,CIN283297,,Inactive,No,TXN23815,89127,29-10-2025,Venezuela,Colombia,NEFT,Vendor Payment,Regular,909979,Medium,Low
CUST13816,Individual,Jonathan Johnston,,AqQzp5895F,,12-11-1969,,No,TXN23816,1177599,06-10-2025,Singapore,USA,UPI,Rent Payment,Regular,172549,Medium,High
CUST13817,Individual,Paul Campbell,,lLiBf9563s,,16-07-1973,,No,TXN23817,444951,19-11-2025,India,Iraq,SWIFT,Family Support,Regular,136059,Medium,High
CUST13818,Individual,Mark Guerrero,,eVhQH8238T,,31-12-1989,,No,TXN23818,264238,14-01-2026,Venezuela,South Korea,SWIFT,Rent Payment,Irregular,64018,Medium,Medium
CUST13819,Business,,Mann Inc,,CIN546238,,Active,No,TXN23819,264135,01-02-2026,United Kingdom,Argentina,UPI,Tax Payment,Occasional,915824,Medium,Medium
CUST13820,Individual,Ryan Lawson,,svVqV0359b,,06-07-1966,,No,TXN23820,350429,22-02-2025,Canada,Egypt,RTGS,Travel Expense,Regular,30218,High,High
CUST13821,Individual,Shane Oconnor,,gBBLR3441t,,16-11-1985,,No,TXN23821,106793,05-05-2025,United States,Canada,SWIFT,Medical,Regular,153303,Low,Medium
CUST13822,Individual,Daniel Hatfield,,GTvMZ1989s,,12-05-1980,,No,TXN23822,190897,05-02-2025,Nigeria,India,UPI,Education,Irregular,216884,Medium,Medium
CUST13823,Individual,Andrew Evans,,aajKi2693i,,17-09-1981,,No,TXN23823,442115,15-08-2025,United Kingdom,South Korea,SWIFT,Family Support,Regular,238614,High,High
CUST13824,Individual,Beth Jimenez,,jRgUZ1763y,,04-02-1959,,No,TXN23824,116193,09-02-2025,United Kingdom,Germany,RTGS,Medical,Irregular,129017,Medium,Medium
CUST13825,Business,,"Moore, Bennett and White",,CIN274774,,Active,No,TXN23825,182389,30-11-2025,United States,Congo,SWIFT,Salary Disbursement,Occasional,1257060,High,Medium
CUST13826,Individual,Jeremy Lambert,,ETlUJ5167Y,,05-09-1968,,No,TXN23826,18231,04-04-2025,Pakistan,Denmark,UPI,Personal Transfer,Regular,166862,Low,Low
CUST13827,Business,,Meyer Inc,,CIN772813,,Inactive,Yes,TXN23827,60894,04-11-2025,Venezuela,Singapore,NEFT,Invoice Settlement,Regular,514767,Low,Low
CUST13828,Business,,Farley-Robinson,,CIN206168,,Active,No,TXN23828,192794,16-01-2026,Nigeria,Singapore,NEFT,Invoice Settlement,Occasional,1460705,Medium,Medium
CUST13829,Business,,Harrell Ltd,,CIN876860,,Inactive,No,TXN23829,304110,11-01-2026,Yemen,Norway,SWIFT,Salary Disbursement,Occasional,574875,High,High
CUST13830,Individual,Catherine Harvey,,GhjMv8198V,,31-01-1992,,No,TXN23830,153842,23-07-2025,Myanmar,Yemen,RTGS,Medical,Irregular,274764,Medium,High
CUST13831,Business,,"Stewart, Edwards and Lewis",,CIN459393,,Active,No,TXN23831,1115551,23-12-2025,Canada,North Korea,NEFT,Import Payment,Regular,685226,High,High
CUST13832,Individual,Steven Fuller,,unqkR0597k,,24-11-1985,,No,TXN23832,100706,11-11-2025,Turkey,UAE,SWIFT,Medical,Regular,86032,Low,Medium
CUST13833,Individual,Russell Cruz,,DKPXi7163x,,25-12-2004,,No,TXN23833,347664,07-10-2025,United Kingdom,Pakistan,NEFT,Personal Transfer,Regular,212643,High,High
CUST13834,Individual,Jason Fowler DVM,,dDyKK2939h,,15-03-1956,,No,TXN23834,44331,16-02-2025,Pakistan,Japan,UPI,Travel Expense,Regular,107114,Low,Low
CUST13835,Business,,Luna Inc,,CIN466575,,Active,No,TXN23835,337692,26-12-2025,Pakistan,Switzerland,UPI,Import Payment,Occasional,1003521,Medium,High
CUST13836,Individual,Bonnie Clark,,NvAGb7480c,,28-01-1977,,No,TXN23836,100147,20-05-2025,United States,Australia,NEFT,Medical,Regular,178749,Low,Medium
CUST13837,Individual,Hailey Palmer,,wskSJ8550x,,19-01-2003,,No,TXN23837,331350,28-09-2025,Germany,Venezuela,SWIFT,Education,Regular,121177,High,High
CUST13838,Individual,Tyler Alexander,,XnnpM7385B,,16-03-2001,,No,TXN23838,1875706,02-09-2025,Iran,Canada,NEFT,Travel Expense,Irregular,76996,High,High
CUST13839,Business,,Arnold-Robertson,,CIN123044,,Active,No,TXN23839,405448,09-07-2025,Venezuela,Netherlands,RTGS,Salary Disbursement,Occasional,1028753,High,High
CUST13840,Business,,Rice-Davis,,CIN798366,,Inactive,No,TXN23840,335724,25-12-2025,United Kingdom,Germany,NEFT,Invoice Settlement,Regular,717694,Medium,High
CUST13841,Business,,"Phelps, Clark and Cannon",,CIN851366,,Inactive,No,TXN23841,453581,10-03-2025,Iran,Netherlands,NEFT,Vendor Payment,Regular,730584,Medium,High
CUST13842,Individual,Tiffany Anderson,,GVLnF2444Q,,09-08-1991,,No,TXN23842,152309,24-12-2025,Canada,Singapore,NEFT,Travel Expense,Irregular,250453,Medium,Medium
CUST13843,Business,,"Robinson, Spencer and Brown",,CIN847568,,Active,No,TXN23843,255278,08-05-2025,Myanmar,Italy,SWIFT,Import Payment,Regular,584668,Medium,Medium
CUST13844,Individual,Renee Anderson,,liDLx9365z,,16-11-1957,,No,TXN23844,185428,25-01-2026,Iran,Netherlands,UPI,Travel Expense,Regular,126162,Low,Medium
CUST13845,Individual,Richard Burgess,,OtWIc7498o,,22-02-1966,,No,TXN23845,83752,30-03-2025,Canada,Denmark,UPI,Rent Payment,Irregular,184510,Medium,Low
CUST13846,Individual,James Baker,,HtSKC6446u,,31-12-2007,,No,TXN23846,1739474,08-12-2025,United States,Italy,UPI,Education,Irregular,161588,High,High
CUST13847,Individual,Angela Moore,,bcBdj3558Y,,25-01-1959,,No,TXN23847,102807,13-05-2025,United States,Peru,SWIFT,Medical,Regular,216924,Low,Medium
CUST13848,Individual,David Powell,,Wmfnh4097S,,05-05-1976,,No,TXN23848,389723,25-05-2025,Australia,India,NEFT,Education,Regular,74297,High,High
CUST13849,Individual,Mrs. Barbara Maxwell MD,,CvYZc2327i,,22-03-1967,,No,TXN23849,240692,16-04-2025,Singapore,UK,NEFT,Education,Regular,123335,Low,Medium
CUST13850,Business,,"Patel, Cohen and Jones",,CIN773879,,Active,No,TXN23850,1624710,27-04-2025,Pakistan,Austria,SWIFT,Vendor Payment,Occasional,569713,High,High
CUST13851,Individual,Alexandra Gutierrez,,tWOkQ0497t,,21-03-1967,,No,TXN23851,2053364,08-05-2025,Germany,Canada,RTGS,Education,Regular,156675,High,High
CUST13852,Individual,Mackenzie Weeks,,jDyjA5870K,,20-04-2007,,No,TXN23852,229813,09-08-2025,Yemen,Belgium,RTGS,Personal Transfer,Regular,280159,Low,Medium
CUST13853,Individual,John Smith,,NWjNR9965C,,29-07-1977,,No,TXN23853,458842,13-05-2025,United Kingdom,Norway,RTGS,Travel Expense,Irregular,76544,Medium,High
CUST13854,Individual,Alan Burke,,tRcvJ9712S,,18-10-1978,,No,TXN23854,269006,13-07-2025,United States,Spain,SWIFT,Medical,Irregular,200874,Medium,Medium
CUST13855,Individual,Karina Schmidt,,JZsTo4097r,,26-05-1978,,No,TXN23855,280803,25-12-2025,Iran,USA,RTGS,Rent Payment,Irregular,205056,Medium,Medium
CUST13856,Individual,David Watts,,nidKx4441z,,15-10-1984,,No,TXN23856,64841,04-06-2025,India,Sweden,UPI,Family Support,Irregular,116098,Low,Low
CUST13857,Business,,"Hamilton, Hooper and Bridges",,CIN279224,,Active,No,TXN23857,452684,30-04-2025,Germany,South Africa,SWIFT,Invoice Settlement,Regular,782203,Medium,High
CUST13858,Individual,Jason Fitzpatrick,,sWRRl8651r,,16-12-1961,,No,TXN23858,449036,25-12-2025,Canada,Australia,RTGS,Education,Regular,58659,Medium,High
CUST13859,Business,,Owens-Haley,,CIN271214,,Active,No,TXN23859,190014,27-03-2025,Turkey,Germany,NEFT,Import Payment,Occasional,1363823,Medium,Medium
CUST13860,Individual,Jill Jackson,,fTGda7185i,,05-10-1970,,No,TXN23860,42054,27-12-2025,Germany,Haiti,NEFT,Rent Payment,Regular,229211,Medium,Low
CUST13861,Business,,Vaughn and Sons,,CIN311681,,Inactive,No,TXN23861,9108,03-07-2025,Canada,Canada,SWIFT,Export Settlement,Regular,776712,Low,Low
CUST13862,Individual,Bryan Mccoy,,Ifyvd5276j,,10-06-1982,,No,TXN23862,31685,01-06-2025,Nigeria,UAE,NEFT,Medical,Regular,287844,Medium,Low
CUST13863,Business,,Davis-Morton,,CIN819715,,Active,No,TXN23863,304342,17-03-2025,Venezuela,Qatar,RTGS,Invoice Settlement,Regular,877773,High,High
CUST13864,Business,,"Liu, Perez and Ramsey",,CIN715383,,Inactive,No,TXN23864,224416,11-05-2025,Iraq,Switzerland,UPI,Invoice Settlement,Regular,1335712,High,Medium
CUST13865,Individual,Kelsey Snyder,,jMeHQ1980G,,22-01-1997,,No,TXN23865,374827,02-12-2025,Yemen,Belgium,SWIFT,Medical,Irregular,193298,High,High
CUST13866,Individual,Mary Thompson,,aNSPY7894g,,24-09-2003,,No,TXN23866,2080538,26-12-2025,Germany,Netherlands,SWIFT,Education,Irregular,254920,High,High
CUST13867,Individual,Sarah Perez,,sbUth9909C,,01-04-1998,,No,TXN23867,456947,21-10-2025,Iran,Singapore,UPI,Personal Transfer,Regular,67696,Medium,High
CUST13868,Business,,"Brooks, House and Montoya",,CIN988874,,Inactive,No,TXN23868,1155385,11-05-2025,Germany,Belgium,RTGS,Import Payment,Occasional,623214,High,High
CUST13869,Individual,Valerie Gonzales,,lJPcM8506u,,25-12-1985,,No,TXN23869,1126958,01-09-2025,Germany,Philippines,RTGS,Travel Expense,Irregular,141159,High,High
CUST13870,Business,,Osborn Group,,CIN420437,,Active,No,TXN23870,387218,13-01-2026,Pakistan,Haiti,SWIFT,Vendor Payment,Regular,1426632,High,High
CUST13871,Business,,Morse and Sons,,CIN953271,,Inactive,No,TXN23871,2274885,30-03-2025,Iran,Thailand,SWIFT,Export Settlement,Regular,534796,High,High
CUST13872,Individual,Matthew Hill,,lsvVT3698S,,20-07-1963,,No,TXN23872,169424,07-09-2025,Germany,South Sudan,SWIFT,Rent Payment,Regular,171870,Medium,Medium
CUST13873,Individual,Daniel Smith,,dnlhB7657W,,17-05-1998,,No,TXN23873,248739,05-11-2025,Australia,USA,SWIFT,Travel Expense,Regular,268317,High,Medium
CUST13874,Individual,Eric Franco,,QZNvC6811k,,22-11-1960,,No,TXN23874,349849,11-03-2025,Turkey,Singapore,UPI,Family Support,Irregular,211545,High,High
CUST13875,Individual,David Johnson,,VOeeS3596l,,01-07-1958,,No,TXN23875,401821,20-05-2025,Pakistan,France,NEFT,Personal Transfer,Regular,251555,Medium,High
CUST13876,Individual,Barry Harvey,,ZgBpE9170X,,26-03-1978,,No,TXN23876,331022,10-07-2025,United Arab Emirates,Singapore,RTGS,Personal Transfer,Irregular,224780,High,High
CUST13877,Business,,"Nelson, Foster and Gordon",,CIN136371,,Inactive,No,TXN23877,475432,19-11-2025,Venezuela,Austria,UPI,Invoice Settlement,Regular,675490,High,High
CUST13878,Individual,Cindy Huff,,GdqHM0303q,,28-08-1972,,No,TXN23878,1965310,11-12-2025,Singapore,Morocco,NEFT,Education,Irregular,92733,Medium,High
CUST13879,Individual,Cassandra Smith,,zaLaL0629e,,25-01-1982,,No,TXN23879,260593,27-12-2025,Germany,Libya,SWIFT,Medical,Regular,245889,Medium,Medium
CUST13880,Business,,Adams-Morales,,CIN538397,,Active,No,TXN23880,383466,24-11-2025,Venezuela,Australia,NEFT,Import Payment,Occasional,1137611,Medium,High
CUST13881,Individual,Evan Snyder,,rbohd8132u,,09-10-1956,,No,TXN23881,2485827,15-01-2026,Pakistan,Belgium,SWIFT,Family Support,Irregular,220722,High,High
CUST13882,Individual,Jonathan Ali,,dpzKm6839V,,07-03-1974,,No,TXN23882,314917,30-04-2025,India,Australia,NEFT,Personal Transfer,Irregular,160165,Medium,High
CUST13883,Individual,Karen Martin,,KAAXs6261W,,27-12-1987,,No,TXN23883,423131,01-08-2025,Myanmar,Netherlands,RTGS,Family Support,Regular,248742,Medium,High
CUST13884,Individual,Brandon Thompson,,IxmkV7997Q,,19-12-1982,,No,TXN23884,180929,03-01-2026,Yemen,Austria,SWIFT,Family Support,Irregular,208243,Medium,Medium
CUST13885,Business,,"Pope, Roberts and Davis",,CIN651344,,Inactive,No,TXN23885,2434746,09-07-2025,Turkey,Thailand,RTGS,Tax Payment,Regular,657251,High,High
CUST13886,Business,,Harrison Ltd,,CIN344027,,Active,No,TXN23886,338418,17-04-2025,Iraq,Saudi Arabia,NEFT,Salary Disbursement,Regular,866517,High,High
CUST13887,Business,,Reed PLC,,CIN261423,,Inactive,No,TXN23887,1845604,31-08-2025,United States,Belgium,NEFT,Export Settlement,Regular,1344125,High,High
